objectid,parentid,title,creator,date,object type,description,subject,current location,former location,format,display_template,object_location,image_small,image_thumb,object_transcript,notes,@
id_0954,id_0954,Graduation Banquet,,1962-06-13,program,"Cover reading, ""Bon Voyage, 1962, C. A. Banquet, Lynnwood Hall, Faith Theological Seminary, Elkins Park, Pa., June 13.""",Graduation; Fellowship; Service,,II Roberson: HWY's 100 Year Anniversary,compound_object,compound_object,/objects/id_0954.png,/objects/small/id_0954.png,/objects/thumbs/id_0954.png,,,
id_0955,id_0954,Graduation Banquet,,1962-06-13,program,"Isaiah 43:15-16, Psalm 32:8; Highway Tabernacle salutes its high school, B. A. and Bachelor of Divinity graduates",Scripture; Graduation; Fellowship; Service,,II Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0955.png,/objects/small/id_0955.png,/objects/thumbs/id_0955.png,,,
id_0956,id_0954,Graduation Banquet,,1962-06-13,program,"""Officers in Command""; ""Ship's Personnel""",Leadership; Graduation; Fellowship; Service,,II Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0956.png,/objects/small/id_0956.png,/objects/thumbs/id_0956.png,,,
id_0957,id_0954,Graduation Banquet,,1962-06-13,program,Program of performances,Graduation; Fellowship; Service; Worship,,II Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0957.png,/objects/small/id_0957.png,/objects/thumbs/id_0957.png,,,
id_0958,id_0954,Graduation Banquet,,1962-06-13,program,Sailor's Song; Menu,Graduation; Fellowship; Service; Worship,,II Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0958.png,/objects/small/id_0958.png,/objects/thumbs/id_0958.png,,,
id_0959,id_0954,Graduation Banquet,,1962-06-13,program,"""Deck Hands"" of the program, decorations, gifts, and tickets",Graduation; Fellowship; Service,,II Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0959.png,/objects/small/id_0959.png,/objects/thumbs/id_0959.png,,,
id_0960,id_0960,Missionary Banquet,,1964-01-11,program,"Cover: ""Philadelphia County Senior Christian Endeavor Union, Missionary Banquet, January 11, 1964""",Missions; Service; Fellowship; Worship,,II Roberson: HWY's 100 Year Anniversary,compound_object,compound_object,/objects/id_0960.png,/objects/small/id_0960.png,/objects/thumbs/id_0960.png,,,
id_0961,id_0960,Missionary Banquet,,1964-01-11,program,Menu; Program of performances,Missions; Service; Fellowship; Worship,,II Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0961.png,/objects/small/id_0961.png,/objects/thumbs/id_0961.png,,,
id_0962,,Letter to the Choir,"McDowell, Elizabeth V.",1961-06-25,letter,Letter from Aunt Betty to the choir thanking them for their support after a major heart attack,Choir; Fellowship,,II Roberson: HWY's 100 Year Anniversary,application/pdf,pdf,/objects/id_0962.pdf,,,,,
id_0963,id_0963,Choir Airport Performance,"Brough, Austin",1961-09-06,letter,Letter from the Philadelphia Airport Operations Manager inviting the Highway Choral Group to perform as part of the airport's Christmas musical programs,Choir; Worship; Christmas,,II Roberson: HWY's 100 Year Anniversary,compound_object,compound_object,/objects/id_0963.pdf,,,,,
id_0964,id_0963,Choir Airport Performance,"Brough, Austin",1961-11-08,letter,Follow up letter from the Philadelphia Airport Operations Manager Requesting a time and date for the Choral Group's Christmas performance,Choir; Worship; Christmas,,II Roberson: HWY's 100 Year Anniversary,application/pdf,pdf,/objects/id_0964.pdf,,,,,
id_0965,id_0963,Choir Airport Performance,"Jones, Marguerite",1961-11-14,letter,"Letter from Marguerite Jones informing the Airports Operations Manager of the directress, Elizabeth McDowell's heart attack, and withdrawing from the performance",Choir; Worship; Christmas,,II Roberson: HWY's 100 Year Anniversary,application/pdf,pdf,/objects/id_0965.pdf,,,,,
id_0966,id_0966,Fourteenth Annual Choir Banquet,,1962-05-19,program,"Front Cover: Event name, location, and date surrounded by musical symbols; Back Cover: Chorus lyrics, committees leadership",Choir; Fellowship; Service; Worship,,II Roberson: HWY's 100 Year Anniversary,compound_object,compound_object,/objects/id_0966.png,/objects/small/id_0966.png,/objects/thumbs/id_0966.png,,,
id_0967,id_0966,Fourteenth Annual Choir Banquet,,1962-05-19,program,Menu; Program of performances,Choir; Fellowship; Service; Worship,,II Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0967.png,/objects/small/id_0967.png,/objects/thumbs/id_0967.png,,,
id_0968,,Service of Sacred Music,,1962-11-10,invitation,"""The Highway Choral Group presents Service of Sacred Music at Highway Tabernacle, 18th and Spring Garden Sts., Philadelphia, Penna., Chester Jenkins, Speaker, Dino Kartsonakis, Piano Solo, November 10th, 1962, 7:45 P.M., W. Howard Roberson, Pastor, Elizabeth McDowell, Directress.""",Choir; Service; Worship,,II Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0968.png,/objects/small/id_0968.png,/objects/thumbs/id_0968.png,,,
id_0969,id_0969,Service of Sacred Music,,1963-11-16,invitation,"Cover: ""Coming, Saturday, Nov. 16, 1963"" with a drawing of a pilgrim's hat",Choir; Service; Worship; Thanksiving,,II Roberson: HWY's 100 Year Anniversary,compound_object,compound_object,/objects/id_0969.png,/objects/small/id_0969.png,/objects/thumbs/id_0969.png,,,
id_0970,id_0969,Service of Sacred Music,,1963-11-16,invitation,"Text: ""The Highway Choral Group in its Annual Presentation of Sacred Music, 7:45 P.M, Highway Tabernacle, 18th and Spring Garden; You are cordially invited to the Service of Sacred Music under the inspiring leadership of Mrs. E. V. McDowell.""",Choir; Service; Worship; Thanksiving,,II Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0970.png,/objects/small/id_0970.png,/objects/thumbs/id_0970.png,,,
id_0971,id_0969,Service of Sacred Music,,1963-11-17,program,"Front Cover: 5th Annual Service of Sacreed Music, introducing non-singing performers and leadership, event location and date; Back Cover: Church locaation, pastors' contact information, members of the choir",Choir; Service; Worship; Thanksiving,,II Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0971.png,/objects/small/id_0971.png,/objects/thumbs/id_0971.png,,,
id_0972,id_0969,Service of Sacred Music,,1963-11-18,program,Program of performances,Choir; Service; Worship; Thanksiving,,II Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0972.png,/objects/small/id_0972.png,/objects/thumbs/id_0972.png,,,
id_0973,,Revivaltime Radio Broadcast,,1964-03-22,image,Two men at a microphone in the sanctuary of Highway Tabernacle at 18th and Spring Garden Streets lead the Revivaltime radio broadcast,Revivaltime; Radio; Broadcast; ABC; Service; Worship; Assemblies of God; Sanctuary,,II Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0973.png,/objects/small/id_0973.png,/objects/thumbs/id_0973.png,,,
id_0974,,Letter from Revivaltime,,1964-03-03,letter,Letter from Revivaltime to Betty Roberson about coordinating Highway's Revivaltime broadcast,Revivaltime; Radio; Broadcast; ABC; Service; Worship; Assemblies of God; Sanctuary,,II Roberson: HWY's 100 Year Anniversary,application/pdf,pdf,/objects/id_0974.pdf,,,,,
id_0975,,Revivaltime: Highway Choir,,1964-03-22,image,The Highway Choral Group performs with an organist for the Revivaltime radio broadcast in the sanctuary at 18th and Spring Garden Sts.,Choir; Revivaltime; Radio; Broadcast; ABC; Service; Worship; Assemblies of God; Sanctuary,,II Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0975.png,/objects/small/id_0975.png,/objects/thumbs/id_0975.png,,,
id_0976,,Revivaltime: Highway Choir,,1964-03-22,image,The Highway Choral Group performs with an organist for the Revivaltime radio broadcast in the sanctuary at 18th and Spring Garden Sts. in front of a congregation,Choir; Revivaltime; Radio; Broadcast; ABC; Service; Worship; Assemblies of God; Sanctuary; Congregation,,II Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0976.png,/objects/small/id_0976.png,/objects/thumbs/id_0976.png,,,
id_0977,,Revivaltime Radio Broadcast,,1964-03-22,image,A packed congregation watches the live radio broadcast of Revivaltime,Revivaltime; Radio; Broadcast; ABC; Service; Worship; Assemblies of God; Sanctuary; Congregation,,II Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0977.png,/objects/small/id_0977.png,/objects/thumbs/id_0977.png,,,
id_0978,,Revivaltime Radio Broadcast,,1964-03-22,image,A packed congregation watches the live radio broadcast of Revivaltime with raised hands,Revivaltime; Radio; Broadcast; ABC; Service; Worship; Assemblies of God; Sanctuary; Congregation,,II Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0978.png,/objects/small/id_0978.png,/objects/thumbs/id_0978.png,,,
id_0979,,Revivaltime Radio Broadcast,,1964-03-22,image,A man leads the Revivaltime broadcast in front of a large congregation,Revivaltime; Radio; Broadcast; ABC; Service; Worship; Assemblies of God; Sanctuary; Congregation,,II Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0979.png,/objects/small/id_0979.png,/objects/thumbs/id_0979.png,,,
id_0980,,Revivaltime Radio Broadcast,,1964-03-22,image,A man presents Highway Tabernacle and Pastor Roberson an Honor of Organization plaque,Revivaltime; Radio; Broadcast; ABC; Service; Worship; Assemblies of God; Sanctuary; Congregation; Award,,II Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0980.png,/objects/small/id_0980.png,/objects/thumbs/id_0980.png,,,
id_0981,,Revivaltime Radio Broadcast,,1964-03-22,image,A man speaks at the pulpit on the Revivaltime radio broadcast,Revivaltime; Radio; Broadcast; ABC; Service; Worship; Assemblies of God; Sanctuary; Congregation; Sermon,,II Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0981.png,/objects/small/id_0981.png,/objects/thumbs/id_0981.png,,,
id_0982,id_0982,National Evangelical Revivaltime Articles,,1964-03-15,magazine article,An article informing readers about the upcoming Revivaltime broadcast at Highway,,,II Roberson: HWY's 100 Year Anniversary,compound_object,compound_object,/objects/id_0982.png,/objects/small/id_0982.png,/objects/thumbs/id_0982.png,,,
id_0983,id_0982,National Evangelical Revivaltime Articles,,1964-03-15,magazine article,An article informing readers about the upcoming Revivaltime broadcast at Highway,,,II Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0983.png,/objects/small/id_0983.png,/objects/thumbs/id_0983.png,,,
id_0984,,National Evangelical Revivaltime Articles,,1964-03-15,magazine article,"A second copy of the article informing readers about the upcoming Revivaltime broadcast from Highway (not scanned), the rest of the National Evangelical magazine issue (not scanned)",,,II Roberson: HWY's 100 Year Anniversary,,,,,,,,
id_0985,,National Evangelical Revivaltime Articles,,1964-03-15,magazine article,A third copy of the article informing readers about the upcoming Revivaltime broadcast from Highway (not scanned),,,II Roberson: HWY's 100 Year Anniversary,,,,,,,,
id_0986,id_0982,National Evangelical Revivaltime Articles,,1964-05-31,magazine article,An article discussing the revival at Highway and the presentation of an award to the church,,,II Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0986.png,/objects/small/id_0986.png,/objects/thumbs/id_0986.png,,,
id_0987,,National Evangelical Revivaltime Articles,,1964-05-31,magazine article,A second copy of the article discussing the revival at Highway and the presentation of an award to the church (not scanned),,,II Roberson: HWY's 100 Year Anniversary,,,,,,,,
id_0988,id_0988,Christ's Ambassadors Convention,,1964-03-26,program,"Cover: ""9th Annual Eastern District Council, Assemblies of God, Christ's Ambassadors Convention, March 26, 27, 1964, Zembo Mosque, Harrisburg, Penna.""; Words of Appreciation, District C. A. Calendar, Eastern District C. A. Executive Committee; Song lyrics",Christ's Ambassadors; Convention; Eastern District; Assemblies of God; Lyrics; Service; Fellowship; Worship,,II Roberson: HWY's 100 Year Anniversary,compound_object,compound_object,/objects/id_0988.png,/objects/small/id_0988.png,/objects/thumbs/id_0988.png,,,
id_0989,id_0988,Christ's Ambassadors Convention,,1964-03-26,program,"Convention program, bookstore advertisement; sing along choruses lyrics",Christ's Ambassadors; Convention; Eastern District; Assemblies of God; Lyrics; Service; Fellowship; Worship; Advertisement,,II Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0989.png,/objects/small/id_0989.png,/objects/thumbs/id_0989.png,,,
id_0990,id_0990,Graduation Banquet,,1963-06-22,program,Cover image of a spaceship,Graduation; Christ's Ambassadors; Worship; Service; Fellowship,,II Roberson: HWY's 100 Year Anniversary,compound_object,compound_object,/objects/id_0990.png,/objects/small/id_0990.png,/objects/thumbs/id_0990.png,,,
id_0991,id_0990,Graduation Banquet,,1963-06-22,program,Daniel 12:3,Graduation; Christ's Ambassadors; Worship; Service; Fellowship; Scripture,,II Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0991.png,/objects/small/id_0991.png,/objects/thumbs/id_0991.png,,,
id_0992,id_0990,Graduation Banquet,,1963-06-22,program,"""CA Banquet Honoring Graduates of Highway Tabernacle, 7:00 PM, Saturday, June 22, 1963, Ivystone Inn, Pennsauken, N. J.""",Graduation; Christ's Ambassadors; Worship; Service; Fellowship,,II Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0992.png,/objects/small/id_0992.png,/objects/thumbs/id_0992.png,,,
id_0993,id_0990,Graduation Banquet,,1963-06-22,program,"Highway Tabernacle address, Pastor W. H. Roberson, and Associate Pastor G. B. Waggoner. Guest speaker Rev. Chester P. Jenkins and guest musicians Dino Kartsonakis, Doug Mendocha, and Harry Rowland ",Graduation; Christ's Ambassadors; Worship; Service; Fellowship; Leadership,,II Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0993.png,/objects/small/id_0993.png,/objects/thumbs/id_0993.png,,,
id_0994,id_0990,Graduation Banquet,,1963-06-22,program,"List of high school graduates, nursing school graduates, and college graduates",Graduation; Christ's Ambassadors; Worship; Service; Fellowship,,II Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0994.png,/objects/small/id_0994.png,/objects/thumbs/id_0994.png,,,
id_0995,id_0990,Graduation Banquet,,1963-06-22,program,"CA Officers: David Clark, President, Betty Roberson, Vice President, Susan Gerhart, Secretary, David Iafferty, Treasurer, and Ruth Muir, Highway Staff",Graduation; Christ's Ambassadors; Worship; Service; Fellowship; Leadership,,II Roberson: HWY's 100 Year Anniversary,image/png,image,/objects/id_0995.png,/objects/small/id_0995.png,/objects/thumbs/id_0995.png,,,
